	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expression_lfc	logBaseMean
YLR075W	19120.7959792	0.679108029636	0.190356327274	3.56756215757	0.000360317923606	0.00164610056125	0.679108029636	4.28150596755
YLR077W	258.690821546	-0.830285876358	0.253068256024	-3.28087722025	0.00103484781574	0.00404707390384	-0.830285876358	2.41278102005
YLR080W	36.6298308494	-1.04162084907	0.443350742227	-2.34942845442	0.0188022571603	0.0483715427939	-1.04162084907	1.56383491317
YLR091W	80.1529989134	-1.00772413174	0.349150539628	-2.88621673853	0.00389903547447	0.012745133397	-1.00772413174	1.90391977606
YLR092W	101.284001418	-1.53750967825	0.329527828821	-4.66579615978	3.0742435071e-06	2.39116392619e-05	-1.53750967825	2.00554085064
YLR093C	326.494330995	-0.52143846583	0.222654261527	-2.34191998956	0.0191848272036	0.049146428218	-0.52143846583	2.51387564491
YLR094C	194.751449609	1.12071063131	0.252179636181	4.44409647137	8.82619968483e-06	6.11979865902e-05	1.12071063131	2.28948069897
YLR096W	420.975838166	0.603486000009	0.254533687146	2.37094746387	0.017742552833	0.0460814702341	0.603486000009	2.6242571703
YLR097C	131.720732857	-1.74119799956	0.298814733416	-5.82701521997	5.64274679951e-09	7.94662476739e-08	-1.74119799956	2.11965413834
YLR098C	302.621871392	-0.613533235652	0.24753333038	-2.47858837721	0.0131903429356	0.0358692867422	-0.613533235652	2.48090031259
YLR102C	84.8094089253	-1.16968458671	0.335240971798	-3.48908601606	0.000484675159627	0.00211282611687	-1.16968458671	1.92844403643
YLR103C	182.395937357	0.605277138013	0.296899585124	2.03865942675	0.0414840297643	0.0927249941606	0.605277138013	2.26101516073
YLR105C	237.723449474	1.14848697928	0.248262183348	4.62610520778	3.72606080572e-06	2.81708853128e-05	1.14848697928	2.37607202344
YLR110C	27449.5135227	0.490405316759	0.192004304469	2.55413709664	0.0106451333028	0.0300451425929	0.490405316759	4.43853465202
YLR113W	741.163938396	-0.704535448138	0.194241857122	-3.62710416065	0.000286617692952	0.00134896431073	-0.704535448138	2.8699142804
YLR115W	321.951415148	0.5256662907	0.231782955751	2.26792470135	0.0233337965123	0.0577870240732	0.5256662907	2.50779033839
YLR116W	255.822837815	-0.807458782923	0.26413671321	-3.05697293311	0.00223584464356	0.00790764572698	-0.807458782923	2.40793931221
YLR121C	238.176225483	-0.868843325901	0.256983944075	-3.38092455165	0.000722423764133	0.00299549624853	-0.868843325901	2.37689840846
YLR127C	232.28610149	-0.914999435482	0.244910154504	-3.73606164814	0.000186924859971	0.000924589207281	-0.914999435482	2.36602322518
YLR129W	986.882116319	1.26390812728	0.18560304607	6.80973806218	9.77766077636e-12	2.16062455204e-10	1.26390812728	2.99426527902
YLR134W	412.388872026	0.984465193924	0.222858128333	4.41745249	9.98710134317e-06	6.81177953594e-05	0.984465193924	2.61530693769
YLR135W	122.737494449	-0.739995848953	0.297860973984	-2.484366579	0.0129782131276	0.035380926059	-0.739995848953	2.08897725339
YLR138W	367.759818138	0.718751984767	0.252258957935	2.8492624827	0.00438207113929	0.0140123168901	0.718751984767	2.56556427598
YLR142W	68.2415750212	-1.36539998241	0.366737051771	-3.72310344925	0.000196788842155	0.000966345208631	-1.36539998241	1.83404904183
YLR150W	9302.44778518	0.395009599987	0.162995377222	2.42344050929	0.0153742711617	0.0407879639019	0.395009599987	3.968597241
YLR153C	2170.61530757	1.49488179342	0.191544123237	7.80437305075	5.97980652385e-15	2.09717601701e-13	1.49488179342	3.33658286141
YLR154W-A	44.7877908306	-4.84257602853	0.575066284333	-8.42090061695	3.73601094909e-17	1.61182186661e-15	-4.84257602853	1.65115964128
YLR164W	80.314379488	-1.67403234535	0.348451506339	-4.80420464512	1.55367859024e-06	1.28943462848e-05	-1.67403234535	1.90479330833
YLR166C	467.587315487	-0.586481198768	0.232922531553	-2.51792385588	0.0118048838337	0.0326904475395	-0.586481198768	2.66986272129
YLR167W	18257.4554124	0.6564681336	0.187392658631	3.50316889892	0.00045975783961	0.00202204176062	0.6564681336	4.2614402487
YLR168C	140.091007571	0.833800562782	0.290822209929	2.86704568742	0.00414323195468	0.0134063148248	0.833800562782	2.14641025886
YLR172C	1033.96281619	0.678857996542	0.18299083869	3.70979225737	0.000207429383547	0.00101219580697	0.678857996542	3.01450492076
YLR175W	2868.16047575	1.0947754073	0.219630513856	4.98462343906	6.20826013027e-07	5.63407380102e-06	1.0947754073	3.45760344678
YLR177W	184.233137006	-2.12265996994	0.278543355623	-7.62057298115	2.52552125618e-14	7.89087725989e-13	-2.12265996994	2.26536774706
YLR178C	153.612441649	-2.46757981287	0.316231656052	-7.80307652838	6.04158867595e-15	2.10526128477e-13	-2.46757981287	2.18642639226
YLR179C	2093.88705487	2.03684977217	0.192388026227	10.5871961583	3.41672911774e-26	4.12740877423e-24	2.03684977217	3.32095325195
YLR180W	1301.82266331	1.53126406517	0.223620304219	6.84760746804	7.50952760562e-12	1.72243848372e-10	1.53126406517	3.11455182786
YLR183C	305.617052293	0.501148936518	0.241690501241	2.07351523516	0.0381243547458	0.0868420255487	0.501148936518	2.48517758259
YLR186W	705.246246585	1.04526449456	0.207684816832	5.03293649724	4.83023165413e-07	4.45036258845e-06	1.04526449456	2.84834078346
YLR192C	1267.19845616	0.833037814314	0.18076966561	4.6082832067	4.06007404268e-06	3.04002238237e-05	0.833037814314	3.10284463514
YLR193C	106.154012202	-0.655077438032	0.315967830169	-2.07324092988	0.0381498629967	0.0868436579775	-0.655077438032	2.02593641343
YLR194C	754.284569794	-0.45522615918	0.191388455019	-2.37854555613	0.0173810890719	0.0452941515796	-0.45522615918	2.87753522356
YLR195C	528.39041667	-0.553048704613	0.213506613506	-2.59031182	0.00958890312454	0.0275358042182	-0.553048704613	2.72295493229
YLR196W	751.561431909	1.32241083729	0.197886482901	6.68267391439	2.34621260962e-11	4.92432885943e-10	1.32241083729	2.87596448519
YLR197W	3045.07505307	1.32673587524	0.212213509106	6.25189169546	4.05510578514e-10	6.88861095251e-09	1.32673587524	3.48359800131
YLR205C	184.710401962	2.33714010552	0.310675938821	7.5227586481	5.36323751686e-14	1.56744941622e-12	2.33714010552	2.26649135341
YLR206W	448.942216117	-0.459623213637	0.225732473886	-2.03614130357	0.0417361682517	0.0931736388567	-0.459623213637	2.65219044604
YLR209C	339.211510207	0.728960133342	0.22134076739	3.29338396147	0.000989891922202	0.00390497277873	0.728960133342	2.53047058042
YLR215C	198.578696615	0.637194913505	0.256831884834	2.48098056017	0.0131021518426	0.0356608582621	0.637194913505	2.29793265585
YLR216C	1622.48234694	0.883792048067	0.188045447102	4.69988538243	2.60307548902e-06	2.06272862366e-05	0.883792048067	3.21017998025
YLR219W	259.770623354	-1.37024020927	0.253490660701	-5.40548596732	6.46329111985e-08	7.25918399329e-07	-1.37024020927	2.41459003651
YLR222C	763.228541788	1.21246555729	0.191943520612	6.31678294442	2.6706426141e-10	4.66804284574e-09	1.21246555729	2.88265460293
YLR223C	268.827974446	1.19761792731	0.322730165416	3.71089552711	0.000206527331497	0.00100869952742	1.19761792731	2.42947445975
YLR225C	360.733153161	-1.30181156507	0.244885921469	-5.31599185964	1.06077891925e-07	1.11968819515e-06	-1.30181156507	2.55718605796
YLR231C	235.401361202	-0.564000776151	0.240754004075	-2.34264338954	0.0191476747699	0.0490743800327	-0.564000776151	2.37180896981
YLR242C	279.053787433	0.540628430462	0.233621298138	2.31412304774	0.0206609735023	0.0523603971835	0.540628430462	2.44568792132
YLR243W	373.837149174	0.745908294205	0.214314091301	3.48044447137	0.000500582577729	0.00216998954748	0.745908294205	2.57268245616
YLR246W	184.264244703	1.46880592445	0.278609508874	5.27191598874	1.35006877768e-07	1.39524218165e-06	1.46880592445	2.26544107133
YLR249W	16870.8307854	1.54713416452	0.177227429104	8.72965416438	2.55452532754e-18	1.29779436266e-16	1.54713416452	4.22713646947
YLR251W	93.0448904262	-1.93096237999	0.35306283233	-5.46917489799	4.52135423762e-08	5.34306122516e-07	-1.93096237999	1.96869252878
YLR252W	9.66431842401	-1.89690723031	0.651978320151	-2.90946366111	0.00362049473296	0.0119714168907	-1.89690723031	0.985171230829
YLR254C	84.1997635617	-1.23757120893	0.341545562305	-3.6234439721	0.00029070619779	0.00136702326227	-1.23757120893	1.92531087197
YLR256W	1065.25210969	-1.7575172884	0.186499018038	-9.42373481046	4.35321865662e-21	2.81715435921e-19	-1.7575172884	3.02745240297
YLR257W	1209.29457744	-0.508753048353	0.181780486194	-2.7987220136	0.00513052857561	0.0160284789293	-0.508753048353	3.08253210547
YLR258W	634.472128631	-3.68466523675	0.231391405323	-15.9239502937	4.32206233803e-57	3.35639012422e-54	-3.68466523675	2.80241254897
YLR259C	1604.98898916	1.0801790592	0.174814361835	6.17900639209	6.45062844961e-10	1.06582420219e-08	1.0801790592	3.20547205733
YLR263W	129.106746612	-0.708630259689	0.303493482157	-2.3349109663	0.019548072355	0.0499357712978	-0.708630259689	2.11094893738
YLR266C	376.022268133	-1.51486645173	0.230236826219	-6.57960099871	4.71712396076e-11	9.35849848566e-10	-1.51486645173	2.57521356472
YLR267W	214.525905126	-2.20275832272	0.263059201487	-8.37362202221	5.58737730418e-17	2.37288929887e-15	-2.20275832272	2.33147974302
YLR269C	6.33092760216	-1.41676464562	0.64496363351	-2.19665818662	0.0280448672357	0.0676361571842	-1.41676464562	0.80146734714
YLR272C	310.807602613	0.587894577101	0.235019160942	2.50147509142	0.0123677142113	0.0338865395427	0.587894577101	2.49249163346
YLR276C	852.385554081	1.24411525025	0.206967804888	6.01115352661	1.84207850762e-09	2.78928656475e-08	1.24411525025	2.93063608084
YLR284C	48.3869566993	-1.4362141805	0.409507720999	-3.50717240933	0.000452895610126	0.0019967076534	-1.4362141805	1.68472830799
YLR286C	1659.38273212	-2.00408110119	0.216977048287	-9.23637369487	2.5499274685e-20	1.61179136265e-18	-2.00408110119	3.21994656642
YLR288C	183.306138762	-0.812213490364	0.25934637843	-3.13177109039	0.00173755291416	0.00635194192427	-0.812213490364	2.26317700935
YLR289W	89.7982653801	0.795250470302	0.320381188347	2.48220088828	0.0130573639545	0.0355610373029	0.795250470302	1.95326794755
YLR290C	82.9043693905	-1.26205840999	0.345634950346	-3.65142011456	0.000260794222912	0.00124466847739	-1.26205840999	1.9185774202
YLR293C	4046.62700078	0.643327679796	0.173047854478	3.71762875499	0.000201101500185	0.00098485383334	0.643327679796	3.60709317499
YLR294C	24.3595655306	-2.49546698479	0.61903059749	-4.03124982014	5.54810328491e-05	0.000321872886411	-2.49546698479	1.38666953809
YLR297W	24.4378455721	-1.16868687777	0.507446095009	-2.30307591144	0.0212745723666	0.0536652321973	-1.16868687777	1.38806291608
YLR299W	190.067041163	-1.37008271899	0.260472998798	-5.25997982638	1.44071206963e-07	1.47489845772e-06	-1.37008271899	2.27890681396
YLR303W	300.030888975	-2.49350112531	0.261805790957	-9.52423976639	1.66254309057e-21	1.11575114078e-19	-2.49350112531	2.47716596879
YLR305C	537.991973846	0.529044881956	0.215999057916	2.44929254349	0.014313713938	0.0384283891683	0.529044881956	2.73077579659
YLR307W	41.9884599909	2.07764689032	0.436143637854	4.76367579393	1.9009784735e-06	1.54928320569e-05	2.07764689032	1.62312994633
YLR312C	20.0837902093	-1.2274554885	0.53643129231	-2.28818770661	0.0221265923128	0.0554797766662	-1.2274554885	1.30284567619
YLR312W-A	221.804360003	0.56413542725	0.246990529643	2.28403667163	0.0223693758336	0.0559088977242	0.56413542725	2.34597007881
YLR324W	233.273494598	-0.722602828644	0.247067788033	-2.92471485012	0.00344771988194	0.0114909903607	-0.722602828644	2.36786539544
YLR325C	2152.2166595	0.97445436798	0.222543083396	4.37872232698	1.19377116853e-05	8.02143395816e-05	0.97445436798	3.33288598878
YLR326W	127.326654149	0.615632779026	0.306118159173	2.01109526037	0.0443153957206	0.098245714167	0.615632779026	2.10491932697
YLR328W	364.09673642	-0.527612739352	0.227143412234	-2.32281770429	0.0201889475754	0.0513316740036	-0.527612739352	2.56121678615
YLR329W	33.5817305241	-1.78988613453	0.481261848217	-3.7191523516	0.000199892462497	0.000979815533034	-1.78988613453	1.52610307232
YLR333C	1015.41920323	0.46279372484	0.214581589531	2.15672614716	0.0310270084376	0.0733316599422	0.46279372484	3.00664537236
YLR336C	472.581193765	0.665332804235	0.227653766189	2.92256445116	0.00347161763321	0.0115635499106	0.665332804235	2.67447643501
YLR340W	26948.6980739	0.64490772979	0.176701330894	3.64970499388	0.000262541651628	0.00125081193536	0.64490772979	4.43053778871
YLR341W	92.0729142495	-0.726425228349	0.326776316569	-2.22300451874	0.0262154952731	0.0638694130221	-0.726425228349	1.96413188946
YLR344W	1744.54412835	0.728095924496	0.184575382733	3.94470765123	7.98973931627e-05	0.000436066495213	0.728095924496	3.24168195943
YLR345W	166.482253488	-2.0288258652	0.296733080698	-6.83720824259	8.07513201482e-12	1.83667019383e-10	-2.0288258652	2.22136794581
YLR347C	747.031797116	0.599240599822	0.208602848366	2.87263862654	0.00407059445695	0.013202715673	0.599240599822	2.87333908778
YLR349W	18.4682592621	-1.25389629635	0.551358304506	-2.27419499462	0.0229542650687	0.0569768880883	-1.25389629635	1.26642596266
YLR354C	1980.39369014	-0.59004542473	0.181306227125	-3.25441345333	0.00113626776213	0.00437757020194	-0.59004542473	3.29675153393
YLR355C	3758.57030775	1.29173710922	0.167468704764	7.71330447107	1.22601128948e-14	3.99077686802e-13	1.29173710922	3.57502267856
YLR356W	83.5381243041	-2.41652858481	0.369162977556	-6.54596677275	5.91117232221e-11	1.1476118837e-09	-2.41652858481	1.92188471975
YLR359W	1831.84764599	1.58193701686	0.217007423415	7.28978295749	3.10454752744e-13	8.23235139471e-12	1.58193701686	3.26288935074
YLR362W	182.934775214	-0.702413556516	0.2644973178	-2.65565474296	0.00791546082527	0.0233723221326	-0.702413556516	2.26229627108
YLR367W	718.843538871	-0.604156471269	0.2335282602	-2.58708077023	0.00967929001523	0.0277513821323	-0.604156471269	2.85663437355
YLR371W	229.008398472	0.665849519105	0.241349030117	2.75886552675	0.00580023973712	0.0177534364927	0.665849519105	2.3598514096
YLR372W	2509.95041625	0.941165641047	0.170974822733	5.5047031253	3.69790878575e-08	4.4571689932e-07	0.941165641047	3.39966514213
YLR373C	342.946051906	0.587423908431	0.261199102319	2.24895071697	0.0245156317428	0.0602472758381	0.587423908431	2.5352258075
YLR382C	214.907489693	1.15541868115	0.246389668775	4.68939581312	2.7401290568e-06	2.15562106408e-05	1.15541868115	2.33225155126
YLR383W	114.729890148	0.754796062045	0.301973654096	2.4995427641	0.0124353689523	0.0340375959842	0.754796062045	2.05967657776
YLR384C	727.985940092	1.14735381067	0.211771409668	5.41788814869	6.03071226401e-08	6.83206100849e-07	1.14735381067	2.86212299168
YLR389C	611.835230877	0.547865208208	0.197649271344	2.7719060358	0.00557291208924	0.0171736678668	0.547865208208	2.78663448104
YLR392C	146.773169532	-0.948734167747	0.278164551622	-3.41069400186	0.000647977680912	0.00272843274472	-0.948734167747	2.16664667282
YLR395C	51.8229957839	0.862950731962	0.404441642273	2.13368417533	0.0328686423049	0.0769482943882	0.862950731962	1.71452251507
YLR397C	611.560379412	1.14462677634	0.200161408811	5.71851878509	1.07456638948e-08	1.4387544072e-07	1.14462677634	2.78643934142
YLR398C	381.879529491	0.67802942495	0.229653497648	2.95240190937	0.00315312232	0.0106395859289	0.67802942495	2.5819263788
YLR400W	21.4334315521	-1.53965817665	0.537970788071	-2.86197356954	0.00421012014349	0.0135742663701	-1.53965817665	1.33109170836
YLR401C	688.024623288	0.955259926681	0.19813331467	4.82129887278	1.42626478172e-06	1.19860291718e-05	0.955259926681	2.83760398121
YLR406C	984.955757342	0.581782382172	0.186901655147	3.11277276658	0.00185338658008	0.00672115373538	0.581782382172	2.99341672311
YLR407W	263.68543744	0.618022003889	0.232305285664	2.66038718027	0.00780508708719	0.023109179415	0.618022003889	2.42108614567
YLR409C	1114.1194808	1.50819879099	0.199554078093	7.55784499824	4.09801968487e-14	1.22400192346e-12	1.50819879099	3.0469317681
YLR411W	196.869675728	3.12419370233	0.276362771781	11.3046836308	1.24401707934e-29	2.18144414299e-27	3.12419370233	2.29417882595
YLR412W	240.145506155	-0.777428218863	0.251708490099	-3.08860546801	0.00201098300075	0.00721564593537	-0.777428218863	2.38047446409
YLR413W	2736.34170251	0.874339650335	0.209305586887	4.17733546123	2.94943875764e-05	0.000182818119573	0.874339650335	3.43717032925
YLR414C	643.370174589	0.459384457532	0.207119767291	2.21796530356	0.0265571982313	0.0645639219971	0.459384457532	2.80846092397
YLR419W	284.401065318	0.79284670819	0.235648299271	3.36453397136	0.000766730447101	0.00315046316691	0.79284670819	2.45393121885
YLR421C	271.292553314	0.520839412618	0.239308987533	2.17643063885	0.029523074869	0.0704201118859	0.520839412618	2.43343787301
YLR426W	264.485062723	0.519947145578	0.233829667318	2.22361495674	0.0261743613831	0.0638330320676	0.519947145578	2.42240114949
YLR429W	995.257222926	-0.457982722065	0.186276161998	-2.4586222797	0.0139471271149	0.0375728276577	-0.457982722065	2.99793533809
YLR430W	431.142980286	0.790018066485	0.285803007857	2.76420487108	0.00570617000579	0.0175049323654	0.790018066485	2.63462131947
YLR431C	174.075906362	1.46724153278	0.274842827315	5.33847489167	9.37316840551e-08	1.00896125648e-06	1.46724153278	2.2407386651
YLR432W	2300.79017311	-0.949383745823	0.179258582489	-5.29616899029	1.18257405217e-07	1.24101786633e-06	-0.949383745823	3.36187701379
YLR435W	192.094060845	1.71438639201	0.273208538631	6.27501029288	3.49611164438e-10	6.01419711988e-09	1.71438639201	2.28351393757
YLR438W	340.013081858	1.55061577197	0.284177518205	5.45650402523	4.85600273272e-08	5.66464181439e-07	1.55061577197	2.53149562666
YLR439W	386.51570083	0.651365941073	0.217050131423	3.00099307382	0.00269100685841	0.00925257007103	0.651365941073	2.58716714029
YLR441C	10514.4717149	0.64460797349	0.169564450467	3.80155139661	0.000143792902163	0.000731205066567	0.64460797349	4.02178745704
YLR446W	301.067084444	-1.30375840099	0.236274696451	-5.51797725519	3.42923801843e-08	4.19849951986e-07	-1.30375840099	2.47866327685
YLR448W	3321.31647907	0.540699423028	0.168120437305	3.21614332971	0.00129925924313	0.00494245853439	0.540699423028	3.52131026029
