	expression_lfc	efficiency_lfc	d_expression	d_efficiency
YLR137W	-0.101202183089	1.0951304089	Decrease	Increase
YLR138W	0.718751984767	-0.856489548282	Increase	Decrease
YLR139C	0.0909891385186	0.263410353539	Increase	Increase
YLR141W	-0.145615736631	1.65864930294	Decrease	Increase
YLR142W	-1.36539998241	1.30950162092	Decrease	Increase
YLR143W	0.180630420088	-0.152864536739	Increase	Decrease
YLR144C	0.156813882232	-0.461215299099	Increase	Decrease
YLR145W	0.182205521869	-0.158620798601	Increase	Decrease
YLR146C	-0.0801602011103	0.648958575719	Decrease	Increase
YLR146W-A	1.27010089079	-3.55671043128	Increase	Decrease
YLR147C	0.347795842595	0.0829925801759	Increase	Increase
YLR148W	-0.209038162001	0.360450425098	Decrease	Increase
YLR149C	-0.0343800937417	-1.52782560547	Decrease	Decrease
YLR149C-A			No change	No change
YLR150W	0.395009599987	-0.439407145412	Increase	Decrease
YLR151C	-0.652096008601	0.535299395444	Decrease	Increase
YLR152C	-0.136045878987	-0.791377314684	Decrease	Decrease
YLR153C	1.49488179342	-1.09241312046	Increase	Decrease
YLR154C	-0.473768319445	1.2377354932	Decrease	Increase
YLR154W-A	-4.84257602853	3.05929743524	Decrease	Increase
YLR163C	-0.284270314904	0.734322760875	Decrease	Increase
YLR164W	-1.67403234535	-2.14737866715	Decrease	Decrease
YLR165C	-0.147009515598	-0.404192914519	Decrease	Decrease
YLR166C	-0.586481198768	0.0597884014077	Decrease	Increase
YLR167W	0.6564681336	-0.571883129309	Increase	Decrease
YLR168C	0.833800562782	0.352222625659	Increase	Increase
YLR169W	-0.410637562301	2.58265753056	Decrease	Increase
YLR170C	0.365194283315	-0.485883299501	Increase	Decrease
YLR172C	0.678857996542	0.336016750006	Increase	Increase
YLR173W	0.373522704559	0.442246284834	Increase	Increase
YLR174W	0.142453510908	1.31179814618	Increase	Increase
YLR175W	1.0947754073	-0.756751480989	Increase	Decrease
YLR176C	0.233768616267	1.35913716145	Increase	Increase
YLR177W	-2.12265996994	-0.55938911637	Decrease	Decrease
YLR178C	-2.46757981287	-0.717405457616	Decrease	Decrease
YLR179C	2.03684977217	-0.615545828158	Increase	Decrease
YLR180W	1.53126406517	-1.19094363081	Increase	Decrease
YLR181C	-0.428117669466	-0.107434479391	Decrease	Decrease
YLR182W	0.465135541999	-0.392426528066	Increase	Decrease
YLR183C	0.501148936518	0.146826609355	Increase	Increase
YLR185W	0.275514247939	-0.259230614801	Increase	Decrease
YLR186W	1.04526449456	-0.489656176245	Increase	Decrease
YLR187W	0.377438291277	-0.119814694455	Increase	Decrease
YLR188W	0.0869275214485	0.0335247028985	Increase	Increase
YLR189C	0.203478916897	0.3214621833	Increase	Increase
YLR190W	0.116340929006	-0.151183708959	Increase	Decrease
YLR191W	-0.515366384682	0.756809342756	Decrease	Increase
YLR192C	0.833037814314	-0.215020798447	Increase	Decrease
YLR193C	-0.655077438032	0.309501206207	Decrease	Increase
YLR194C	-0.45522615918	0.507637006651	Decrease	Increase
YLR195C	-0.553048704613	-0.131872875795	Decrease	Decrease
YLR196W	1.32241083729	-0.701572130729	Increase	Decrease
YLR197W	1.32673587524	-0.899484639652	Increase	Decrease
YLR199C	-0.166338817532	0.32539898623	Decrease	Increase
YLR200W	0.599468461856	0.0645103700578	Increase	Increase
YLR201C	-0.173883833434	0.112760856485	Decrease	Increase
YLR202C	-1.1202924944	7.07146765456	Decrease	Increase
YLR203C	-0.218291383086	-0.174302276045	Decrease	Decrease
YLR204W	0.376512156606	0.277663157657	Increase	Increase
YLR205C	2.33714010552	1.59256033957	Increase	Increase
YLR206W	-0.459623213637	0.138577655149	Decrease	Increase
YLR207W	-0.100282281279	-0.127141575016	Decrease	Decrease
YLR208W	0.339889452493	-0.653314340592	Increase	Decrease
YLR209C	0.728960133342	0.541480617659	Increase	Increase
YLR210W	0.0483241761663	0.570950389354	Increase	Increase
YLR211C	0.185459443831	0.140960576685	Increase	Increase
YLR212C	0.224353977646	-1.07964055566	Increase	Decrease
YLR213C	-0.523793634288	0.545286491636	Decrease	Increase
YLR214W	0.492910071198	-0.183089598971	Increase	Decrease
YLR215C	0.637194913505	-0.136212234945	Increase	Decrease
YLR216C	0.883792048067	-0.432581583709	Increase	Decrease
YLR218C	-0.696391116803	0.838906197534	Decrease	Increase
YLR219W	-1.37024020927	1.02330333916	Decrease	Increase
YLR220W	0.0813216355981	-0.395345418966	Increase	Decrease
YLR221C	0.342627662637	0.24559697263	Increase	Increase
YLR222C	1.21246555729	-0.289235240384	Increase	Decrease
YLR222C-A	-0.352903261391	2.25417885769	Decrease	Increase
YLR223C	1.19761792731	-0.809440062169	Increase	Decrease
YLR224W	0.221919207676	0.371544764016	Increase	Increase
YLR225C	-1.30181156507	0.953543222052	Decrease	Increase
YLR226W	-0.354607658446	0.715608477552	Decrease	Increase
YLR227C	-0.088137913205	-1.82405150027	Decrease	Decrease
YLR228C	-0.0893747660621	0.264332905362	Decrease	Increase
YLR229C	-0.00870107683398	-0.292880010178	Decrease	Decrease
YLR231C	-0.564000776151	-0.830498472305	Decrease	Decrease
YLR233C	-0.251481221148	0.733589155718	Decrease	Increase
YLR234W	0.120382269646	0.628680523343	Increase	Increase
YLR238W	0.163185557128	1.24194560648	Increase	Increase
YLR239C	-0.204890250457	0.204726053391	Decrease	Increase
YLR240W	-0.133027639639	0.690389713031	Decrease	Increase
YLR241W	0.0732076788431	-0.26034680597	Increase	Decrease
YLR242C	0.540628430462	0.317185737304	Increase	Increase
YLR243W	0.745908294205	-0.12274408928	Increase	Decrease
YLR244C	0.329679743553	-0.374012519809	Increase	Decrease
YLR245C	-0.109021440705	-1.09194989982	Decrease	Decrease
YLR246W	1.46880592445	1.22398502356	Increase	Increase
YLR247C	-0.0225341793496	-0.23998848041	Decrease	Decrease
YLR248W	-0.199046825515	-0.0174260242374	Decrease	Decrease
YLR249W	1.54713416452	-1.5529375615	Increase	Decrease
YLR250W	-0.278660241187	0.0175263916812	Decrease	Increase
YLR251W	-1.93096237999	-1.60304635202	Decrease	Decrease
YLR252W	-1.89690723031	6.94671773805	Decrease	Increase
YLR253W	-0.0117670849507	0.444725246155	Decrease	Increase
YLR254C	-1.23757120893	1.24376084378	Decrease	Increase
YLR255C	0.0430826983792	2.63363519022	Increase	Increase
YLR256W	-1.7575172884	-0.381083112411	Decrease	Decrease
YLR257W	-0.508753048353	1.02493662654	Decrease	Increase
YLR258W	-3.68466523675	0.352388241116	Decrease	Increase
YLR259C	1.0801790592	-1.4439405453	Increase	Decrease
YLR260W	-0.165847174093	0.754177436293	Decrease	Increase
YLR262C	-0.013700862868	0.223454443284	Decrease	Increase
YLR263W	-0.708630259689	3.76199287978	Decrease	Increase
YLR264C-A			No change	No change
YLR264W	0.251345944354	0.0356890531926	Increase	Increase
YLR265C	0.224690604864	2.78986319444	Increase	Increase
YLR266C	-1.51486645173	2.39183969354	Decrease	Increase
YLR267W	-2.20275832272	-0.318368233414	Decrease	Decrease
YLR268W	-0.00778938016324	0.13108656288	Decrease	Increase
YLR269C	-1.41676464562	6.50918052098	Decrease	Increase
YLR270W	-0.0629001594133	0.377934800192	Decrease	Increase
YLR271W	-0.51742555424	-3.09734195285	Decrease	Decrease
YLR272C	0.587894577101	0.538080292641	Increase	Increase
YLR273C	-0.297412187909	1.8454699236	Decrease	Increase
YLR274W	-0.222127356453	1.20075153717	Decrease	Increase
YLR275W	0.647483527978	-0.420752832811	Increase	Decrease
YLR276C	1.24411525025	-0.645653484693	Increase	Decrease
YLR277C	-0.101832274164	0.25896100634	Decrease	Increase
YLR278C	0.197243444774	-0.754424776125	Increase	Decrease
YLR279W	0.0604050368469	2.16430944966	Increase	Increase
YLR281C	0.0137041758279	0.0864262453367	Increase	Increase
YLR283W	-0.169699410099	0.779733493199	Decrease	Increase
YLR284C	-1.4362141805	-1.09984948822	Decrease	Decrease
YLR285W	0.3073250492	0.0681303466689	Increase	Increase
YLR286C	-2.00408110119	-1.4857124868	Decrease	Decrease
YLR287C	0.2618697992	0.139196156764	Increase	Increase
YLR287C-A	0.337489804704	1.30028717455	Increase	Increase
YLR288C	-0.812213490364	1.32835158724	Decrease	Increase
YLR289W	0.795250470302	0.589790183046	Increase	Increase
YLR290C	-1.26205840999	-0.962562476171	Decrease	Decrease
YLR291C	-0.0968476180537	0.0827765652169	Decrease	Increase
YLR292C	-0.161545216208	-0.326889895028	Decrease	Decrease
YLR293C	0.643327679796	-0.0373399779585	Increase	Decrease
YLR294C	-2.49546698479	2.52693405133	Decrease	Increase
YLR295C	-0.0580220830563	0.510252697634	Decrease	Increase
YLR296W	0.101704962104	2.91083488756	Increase	Increase
YLR297W	-1.16868687777	1.52426800695	Decrease	Increase
YLR298C	0.0371765247196	0.604849708253	Increase	Increase
YLR299W	-1.37008271899	-0.285875412771	Decrease	Decrease
YLR300W	0.34954829518	-0.0295217626683	Increase	Decrease
YLR301W	0.0851236086691	-0.600974758592	Increase	Decrease
YLR302C	0.14509281775	0.843801677522	Increase	Increase
YLR303W	-2.49350112531	-0.278634640684	Decrease	Decrease
YLR305C	0.529044881956	-0.422803375596	Increase	Decrease
YLR306W	-0.274514178878	0.915475146825	Decrease	Increase
YLR307C-A	0.978291147905	-0.155452096767	Increase	Decrease
YLR307W	2.07764689032	0.0603647812571	Increase	Increase
YLR308W	0.0709810316937	-1.14121775773	Increase	Decrease
YLR309C	0.589700496786	-0.520190803448	Increase	Decrease
YLR310C	0.205329684742	-0.0345803404647	Increase	Decrease
YLR311C	0.232101222928	-1.89819410828	Increase	Decrease
YLR312C	-1.2274554885	1.25048588949	Decrease	Increase
YLR312W-A	0.56413542725	0.605377028973	Increase	Increase
YLR314C	0.144093769087	-0.142767118911	Increase	Decrease
YLR315W	-0.429156231077	0.541156073907	Decrease	Increase
YLR316C	-0.342754346664	-0.898542083794	Decrease	Decrease
YLR318W	-0.241789847755	-0.00738542422698	Decrease	Decrease
YLR319C	0.211763734292	-0.301686333641	Increase	Decrease
YLR320W	0.419969427701	-0.805869092809	Increase	Decrease
YLR321C	-0.130830647941	0.0295381304129	Decrease	Increase
YLR323C	-0.621797367867	1.11788363835	Decrease	Increase
YLR324W	-0.722602828644	-0.00946523255821	Decrease	Decrease
YLR325C	0.97445436798	-0.72022757797	Increase	Decrease
YLR326W	0.615632779026	-0.548321291692	Increase	Decrease
YLR327C	-0.153037383282	-1.35145044669	Decrease	Decrease
YLR328W	-0.527612739352	0.14025951214	Decrease	Increase
YLR329W	-1.78988613453	1.21229020983	Decrease	Increase
YLR332W	0.242443318146	-0.385025132669	Increase	Decrease
YLR333C	0.46279372484	-0.401490029185	Increase	Decrease
YLR335W	0.0932682855783	-0.435492320571	Increase	Decrease
YLR336C	0.665332804235	-0.215606549671	Increase	Decrease
YLR337C	0.357827597811	-0.852379430211	Increase	Decrease
YLR340W	0.64490772979	-0.404561126444	Increase	Decrease
YLR341W	-0.726425228349	0.85217893257	Decrease	Increase
YLR342W-A	0.0217972708871	0.689937237194	Increase	Increase
YLR343W	-0.494650379324	-0.370218151462	Decrease	Decrease
YLR344W	0.728095924496	0.0117266082262	Increase	Increase
YLR345W	-2.0288258652	-0.466957136113	Decrease	Decrease
YLR346C	0.917788643458	-0.864341224143	Increase	Decrease
YLR347C	0.599240599822	-0.0619514312909	Increase	Decrease
YLR348C	-0.2577469947	-0.198349901561	Decrease	Decrease
YLR349W	-1.25389629635	-2.22009768872	Decrease	Decrease
YLR350W	-0.40288626444	0.50595428427	Decrease	Increase
YLR351C	-0.272023858671	0.180409044566	Decrease	Increase
YLR352W	0.241674956736	0.35687640205	Increase	Increase
YLR353W	-0.0725407043015	-0.248999223281	Decrease	Decrease
YLR354C	-0.59004542473	-0.668892738489	Decrease	Decrease
YLR355C	1.29173710922	-0.439757052543	Increase	Decrease
YLR356W	-2.41652858481	0.418557655147	Decrease	Increase
YLR357W	-0.43918510011	0.866468617035	Decrease	Increase
YLR359W	1.58193701686	-0.471616247197	Increase	Decrease
YLR360W	-0.273239458313	-0.554520422626	Decrease	Decrease
YLR361C	-0.00136928854009	0.00763113477204	Decrease	Increase
YLR361C-A	-0.345082715954	0.537009816479	Decrease	Increase
YLR362W	-0.702413556516	0.483672424856	Decrease	Increase
YLR363C	0.0292699414091	0.174688864649	Increase	Increase
YLR363W-A	0.347727041616	1.38179486355	Increase	Increase
YLR364W	0.078083122734	0.872060334055	Increase	Increase
YLR367W	-0.604156471269	-1.4048122322	Decrease	Decrease
YLR368W	-0.0545351203038	-0.114053246871	Decrease	Decrease
YLR369W	-0.174061472806	0.775595357265	Decrease	Increase
YLR370C	-0.199353341952	-0.160872657772	Decrease	Decrease
YLR371W	0.665849519105	-0.7779235882	Increase	Decrease
YLR372W	0.941165641047	-0.673100958073	Increase	Decrease
YLR373C	0.587423908431	-0.494714362126	Increase	Decrease
YLR374C	0.372347830941	0.528215413296	Increase	Increase
YLR375W	-0.0248856869591	0.216173808212	Decrease	Increase
YLR376C	-0.502969550131	0.92298565502	Decrease	Increase
YLR377C	0.111699665996	-0.42814513715	Increase	Decrease
YLR378C	0.194367713905	-0.355985942567	Increase	Decrease
YLR380W	-0.37024026077	-0.244399157536	Decrease	Decrease
YLR381W	0.168311612371	-0.182982351479	Increase	Decrease
YLR382C	1.15541868115	-1.08093423229	Increase	Decrease
YLR383W	0.754796062045	-1.04517940146	Increase	Decrease
YLR384C	1.14735381067	-1.16315580608	Increase	Decrease
YLR385C	1.01073498778	-2.78943301171	Increase	Decrease
YLR386W	0.00671855730994	-0.538096089064	Increase	Decrease
YLR387C	0.35769358271	0.00953816212805	Increase	Increase
YLR388W			No change	No change
YLR389C	0.547865208208	-0.610557702893	Increase	Decrease
YLR390W	0.708290355217	-0.0445838999656	Increase	Decrease
YLR390W-A	0.189018748062	-0.679986528137	Increase	Decrease
YLR392C	-0.948734167747	0.39596350087	Decrease	Increase
YLR393W	-0.0399710537588	-0.47958909537	Decrease	Decrease
YLR394W	-0.597143157802	-0.122337642159	Decrease	Decrease
YLR395C	0.862950731962	-0.837452897712	Increase	Decrease
YLR396C	-0.0882688336716	0.210516588338	Decrease	Increase
YLR397C	1.14462677634	-0.457515916994	Increase	Decrease
YLR398C	0.67802942495	-1.0684396626	Increase	Decrease
YLR399C	-0.0411505651375	-0.533622869714	Decrease	Decrease
YLR400W	-1.53965817665	-0.921948600096	Decrease	Decrease
YLR401C	0.955259926681	0.148647272959	Increase	Increase
YLR402W	0.0886239202823	-3.68064338102	Increase	Decrease
YLR403W	0.269732668394	0.10079426363	Increase	Increase
YLR405W	0.430929130458	0.585824997978	Increase	Increase
YLR406C	0.581782382172	-0.477190575949	Increase	Decrease
YLR407W	0.618022003889	0.325723339541	Increase	Increase
YLR408C	-0.433834975965	-1.69147110402	Decrease	Decrease
YLR409C	1.50819879099	-0.307599470937	Increase	Decrease
YLR410W	-0.138549018117	-0.672336860362	Decrease	Decrease
YLR411W	3.12419370233	4.79897468605	Increase	Increase
YLR412W	-0.777428218863	1.24290555747	Decrease	Increase
YLR413W	0.874339650335	-1.2993013852	Increase	Decrease
YLR414C	0.459384457532	-0.0595563623123	Increase	Decrease
YLR415C	0.0297564790134	0.743266333847	Increase	Increase
YLR416C	0.148723500538	0.710757533263	Increase	Increase
YLR417W	-0.344372314427	0.0400711340036	Decrease	Increase
YLR418C	-0.0159918334617	0.593747157586	Decrease	Increase
YLR419W	0.79284670819	-0.481667455582	Increase	Decrease
YLR420W	-0.254370599754	-0.666032868204	Decrease	Decrease
YLR421C	0.520839412618	-0.476218308359	Increase	Decrease
YLR422W	-0.389661148818	0.154876502435	Decrease	Increase
YLR423C	-0.691179287066	1.24846044993	Decrease	Increase
YLR424W	-0.184330181878	-0.0920476428441	Decrease	Decrease
YLR425W	-0.376567250924	0.126385029132	Decrease	Increase
YLR426W	0.519947145578	-0.237592331856	Increase	Decrease
YLR427W	0.0361778771842	-0.012145183535	Increase	Decrease
YLR428C	-0.270571090746	0.285210756961	Decrease	Increase
YLR429W	-0.457982722065	0.14589457723	Decrease	Increase
YLR430W	0.790018066485	-0.987411538532	Increase	Decrease
YLR431C	1.46724153278	0.354303968892	Increase	Increase
YLR432W	-0.949383745823	-0.666883711116	Decrease	Decrease
YLR434C	0.15069592072	-0.172138308423	Increase	Decrease
YLR435W	1.71438639201	0.142659043766	Increase	Increase
YLR436C	0.370300474524	-0.277542172058	Increase	Decrease
YLR437C	0.671582779456	-0.795990936984	Increase	Decrease
YLR438C-A	0.132209812616	-0.448492540209	Increase	Decrease
YLR438W	1.55061577197	-1.17462441987	Increase	Decrease
YLR439W	0.651365941073	1.02391833222	Increase	Increase
YLR440C	-0.0651511351577	0.0423184609429	Decrease	Increase
YLR441C	0.64460797349	-0.169347889769	Increase	Decrease
YLR442C	-0.179080573874	0.124552072857	Decrease	Increase
YLR443W	-0.0305579219782	0.254230431655	Decrease	Increase
YLR446W	-1.30375840099	0.00982299613914	Decrease	Increase
YLR447C	-0.19050288657	-0.162201596023	Decrease	Decrease
YLR448W	0.540699423028	-0.209244099176	Increase	Decrease
YLR449W	1.27803723834	-0.970457009556	Increase	Decrease
YLR450W	-0.358400277325	-0.471806542421	Decrease	Decrease
YLR451W	0.519818832972	-0.271899729387	Increase	Decrease
YLR452C	1.20045069025	-1.13820143363	Increase	Decrease
YLR453C	-0.253126353773	0.636052774863	Decrease	Increase
YLR454W	-0.409960768127	-0.396895211405	Decrease	Decrease
YLR455W	-0.844541011427	0.17320280084	Decrease	Increase
YLR456W	0.215961260207	-0.0699207938563	Increase	Decrease
YLR457C	-0.847168719814	0.293553018739	Decrease	Increase
YLR459W	-0.263417934729	-0.981514567863	Decrease	Decrease
YLR460C	1.50495607398	1.28770104743	Increase	Increase
YLR465C	0.670810722369	-0.895888153159	Increase	Decrease
YML001W	-0.161830937346	-0.181114742989	Decrease	Decrease
YML002W	0.451790339483	3.26880600786	Increase	Increase
YML004C	-0.858599891772	0.459685441614	Decrease	Increase
YML005W	0.272422145403	0.551080741881	Increase	Increase
YML006C	0.386636867817	0.229412612251	Increase	Increase
YML007C-A			No change	No change
YML007W	0.107672278662	0.310681878998	Increase	Increase
YML008C	0.552688637938	-0.267046100564	Increase	Decrease
YML009C	0.783830400128	2.7504683045	Increase	Increase
YML010W	0.44605308786	-0.701482150353	Increase	Decrease
YML011C	-0.411822888791	0.522963339417	Decrease	Increase
YML012W	0.149240401212	-0.104258689196	Increase	Decrease
YML013W	-0.280660076941	0.0359050885916	Decrease	Increase
YML014W	0.282789126842	0.211907413726	Increase	Increase
YML015C	0.356355333544	0.616131566017	Increase	Increase
YML016C	-0.616889002225	0.599612329552	Decrease	Increase
YML017W	0.88148510248	-1.3179066211	Increase	Decrease
YML018C	0.754974565363	0.285305376078	Increase	Increase
YML019W	-0.52003765296	0.826530557645	Decrease	Increase
YML020W	-1.02909642318	0.297545545677	Decrease	Increase
YML021C	-0.00674670094454	-0.0816006465982	Decrease	Decrease
YML022W	0.829817166325	-0.138913559587	Increase	Decrease
YML023C	0.0434815542207	0.913613478548	Increase	Increase
YML024W	0.347299095501	-0.230499294555	Increase	Decrease
YML025C	0.710751514158	0.146135876098	Increase	Increase
YML026C	0.802532844744	-0.336664683213	Increase	Decrease
YML027W	0.734900028712	-0.932445465807	Increase	Decrease
YML028W	0.248991931178	-0.381503693568	Increase	Decrease
YML029W	-0.262577300704	0.325375833183	Decrease	Increase
YML030W	-0.247323523066	-0.367549363856	Decrease	Decrease
YML031W	0.318285105787	0.110668765077	Increase	Increase
YML032C	-0.0639886506141	0.861479612115	Decrease	Increase
YML035C	-0.297975217343	-0.631702753132	Decrease	Decrease
YML036W	0.539591731274	0.197572866958	Increase	Increase
YML037C	0.416326005693	-0.960300318579	Increase	Decrease
YML038C	-0.278780538616	-0.233993338781	Decrease	Decrease
YML041C	-0.594994496673	0.341282216913	Decrease	Increase
YML042W	-0.502848470869	2.22869593365	Decrease	Increase
